Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
607,500000,481739.763933819,473317.048638384,464894.33334295,456471.618047515,448048.90275208,439626.187456645,431203.472161211,422780.756865776,414358.041570341,405935.326274907,0.29364287063294,0.422328245698162,0.0459586579961653,-0.0323015420072391,0.0438149416112842,0.00426483661999455,-0.00303162522017248,-0.0197511203289553,-0.0689861157986315,-0.0258195166957996,-0.0255353842785353,leak
608,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,415684.992693527,407262.277398092,0.0330919981688111,-0.0974579941694927,0.0867021202324538,0.00704323903661291,0.0479121013435273,0.00165306875168636,0.0966593282294241,-0.0193724408755551,0.191154324819674,0.414819593651471,0.0571123996847809,leak
609,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0276717498668874,-0.00221025483940047,-0.00929686979073866,0.0482452924841787,0.000760370618737973,0.0228143875628925,0.043377879057585,0.0185399966489577,-0.0709820962386564,0.0412321117430572,-0.0259208186829361,not leak
610,500000,491577.284704565,483154.569409131,461342.416446568,452919.701151133,444496.985855699,436074.270560264,427651.555264829,419228.839969394,410806.12467396,402383.409378525,0.0272329715854338,-0.0536631394461804,0.0945818726456888,0.480484051366117,0.0401441612075852,-0.0523637106841468,0.0560000129748839,0.0166706875470667,0.043231801682218,0.0154905929118813,0.022709429494923,leak
611,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0991458210253371,-0.00338418491828694,0.0400334044665389,-0.0604208151460842,-0.00134489546732855,0.0342228796752399,-0.00170458855295442,-0.00175552066485885,-0.0455447570321567,-0.0690342085569324,0.034571915113509,not leak
612,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0949300385988535,-0.0159373136425668,0.00984705574399908,0.0846578506388524,0.0148984698584309,-0.0539970997587592,-0.0242246790465717,-0.113701996938858,-0.00344187745958939,0.051649257052957,0.06145346611468,not leak
613,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,445429.094495428,437006.379199993,428583.663904558,420160.948609124,411738.233313689,403315.518018254,-0.0224259066775821,0.0550398210463631,0.0413803708611829,0.0180410511653711,0.231266685401618,0.44455101998867,0.0322809919351955,0.0712974690872952,-0.0785061355332765,-0.104208310081514,0.0334972416352229,leak
614,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0752091062105098,0.0348258292388305,-0.0177183186628542,0.0621768099710349,0.0261894189051801,0.0199286495651488,-0.0454825814541023,-0.0230963642507944,-0.0822054831406348,-0.0569333157491396,0.0317503339040803,not leak
615,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0420724744696141,0.0686454410778232,0.0462242544700396,-0.0733230475582619,0.0817512208822733,-0.0338816356013604,-0.0769651911883608,-0.0415000490407582,0.0148551078179961,0.0251334310017455,0.0330682042637398,not leak
616,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,431036.011867898,422613.296572463,414190.581277028,405767.865981593,0.0183809062231087,-0.0101812930579996,0.0211517212564428,-0.00647921053248297,-0.026057578015168,-0.00491932065838994,0.0338636645465689,0.488586847164989,0.221920575346893,-0.058760739880768,0.00666878780888099,leak
617,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,418737.909555485,410315.194260051,401892.478964616,-0.0407909184827793,0.038787769726976,-0.05464750068658,-0.00767338070023532,0.0138783687032442,0.0465308124249514,0.0182888410278126,-0.0177880524876963,0.431451235603943,0.126631570119508,-0.0308208012807688,leak
618,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,432896.316930386,424473.601634951,416050.886339516,407628.171044082,0.0665902402167101,-0.064236185021619,0.0831196278095671,-0.046672038165372,-0.0010524097206846,0.00834394729962303,0.099935913183035,0.46103930797589,0.161793933934447,-0.0784484590738895,-0.0241459092855633,leak
619,500000,481321.856798516,472899.141503082,464476.426207647,456053.710912212,447630.995616778,439208.280321343,430785.565025908,422362.849730473,413940.134435039,405517.419139604,0.11153954485762,0.528468187643652,0.0780029090434782,-0.107945769761479,-0.00076356104333809,0.0193118566168101,-0.0524683629058804,-0.036782561167185,-0.0405979135909611,-0.097770293554661,-0.00552173682938503,leak
620,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,429922.477472659,421499.762177224,413077.046881789,404654.331586355,0.0366105877495162,0.0819010767946038,0.0599061679379664,-0.0710365233678085,-0.102107392096605,0.0391518925829926,0.115707240106404,0.429789107766753,0.0911173227108895,0.0206070999998213,-0.0709658780699549,leak
621,500000,491577.284704565,471421.153681549,462998.438386114,454575.723090679,446153.007795244,437730.29249981,429307.577204375,420884.86190894,412462.146613506,404039.431318071,0.0961215622450926,-0.0540945515872063,0.431871552411944,0.167732451659624,0.0132420090930405,-0.0891552252403559,-0.101627523209556,-0.0609738943448571,0.00550319982119488,0.00512158114986364,0.0420780187945222,leak
622,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,445353.305124496,436930.589829061,428507.874533626,420085.159238192,411662.443942757,403239.728647322,0.0589758659645465,-0.0150572089746257,-0.0398175307925259,-0.0440212859685719,0.0482414922268462,0.468369970558808,0.114980222871647,0.0126269328368331,0.0184164496324695,0.0320881538889619,-0.0337483654741867,leak
623,500000,491577.284704565,483154.569409131,474731.854113696,451749.911120576,443327.195825141,434904.480529707,426481.765234272,418059.049938837,409636.334643403,401213.619347968,-0.0608128338294286,0.000811330569954814,0.0547831207974296,0.0261973031617767,0.302188463660254,0.25273045810645,0.0718740585788405,-0.101745657360749,-0.0115799817302523,0.00806042732047789,-0.0312044794551996,leak
624,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,444872.808144344,436450.09284891,428027.377553475,419604.66225804,411181.946962606,402759.231667171,0.00222210511414499,0.0603198862115003,-0.0461673827349222,0.00531243558816767,0.18998343635601,0.375886850691429,-0.0388416455583527,-0.0791049083031595,0.201645515736619,-0.00170513865952996,-0.0220151005063795,leak
625,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0602043891635651,-0.011553999842782,-0.0460857259896142,0.0078822594810217,-0.0218493192906361,-0.0363837213548273,-0.0209029436968558,0.049726122015731,0.0308136548356717,-0.0246893966867006,0.0212687979781864,not leak
626,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0114291182788222,-0.0286041568981378,-0.0123266957494733,-0.0738412130132518,-0.0415791051784639,-0.0478195644573886,-0.0622334200393784,0.0405383137847619,-0.000451984358144729,-0.0954342523892137,-0.0401375332110441,not leak
627,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,446338.545870381,437915.830574946,429493.115279511,421070.399984077,412647.684688642,404224.969393207,0.0586322117712145,0.026557099295327,0.0641343302569129,-0.0492517036668687,0.254880835008353,0.288392185658368,0.0631701388924335,-0.0207807173465402,0.0330585507679391,0.0343536756916936,-0.0238484176042462,leak
628,500000,479305.446442042,470882.731146607,462460.015851172,454037.300555737,445614.585260303,437191.869964868,428769.154669433,420346.439373999,411923.724078564,403501.008783129,0.0652793633089535,0.389052256166381,0.0774633893765057,-0.0358927254283911,-0.132356104917339,-0.0178478335144551,-0.0341851764125001,-0.02396236258926,-0.0165438740846113,-0.00889737870791159,-0.0950556353763247,leak
629,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0053608966699421,-0.0849021974378775,-0.0558892687740286,-0.0174952700861434,-0.00813869800815578,0.0999840766573223,0.0365335145424746,0.0975697503458906,-0.0704763675007119,-0.00893668447519634,-0.0568562934087857,not leak
630,500000,483061.013103125,474638.29780769,466215.582512255,457792.867216821,449370.151921386,440947.436625951,432524.721330517,424102.006035082,415679.290739647,407256.575444212,0.0623689594182092,0.481568141566985,0.0222031082167054,0.00670735246542088,0.0275967171509706,0.0500226000582208,-0.0175295044361595,0.0563772353993054,-0.0544661745581056,-0.0160396002283634,0.0214224809419236,leak
631,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0550247048488843,0.0303085919283022,0.0172696499857232,0.0365195987809385,0.0786543696934307,-0.0134644612059801,-0.0051042838280011,-0.0260393502937096,-0.000442668477838864,-0.0330793619993172,-0.0386464721154484,not leak
632,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0421978440982702,0.0907540115670716,0.0330561125715357,-0.0214379288651971,-0.0448057982517669,-0.0119667007291625,0.0525068139658974,-0.0579923541119682,-0.0327560408113419,0.0579466085786607,0.0252481519775023,not leak
633,500000,491577.284704565,483154.569409131,474731.854113696,457359.398919005,448936.68362357,440513.968328135,432091.253032701,423668.537737266,415245.822441831,406823.107146396,-0.0678704743733417,-0.0132608085843077,-0.0280456625632575,-0.00277123027562394,0.499361992727772,0.0685638371011955,0.0111152120192115,0.0399034025662792,-0.0554549430863998,-0.047696009024652,0.0486398789700878,leak
634,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0318884834619406,-0.0116549693993166,0.00384028282936265,-0.0452173404958265,0.084679475126109,0.0508425667480225,0.00642301033811048,0.0165725440779167,0.0338239350366259,0.0596947860048063,-0.0739958964082046,not leak
635,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0324682544878836,0.00389918446563684,0.00608238384313554,-0.0407174500918336,-0.0746623965475138,0.0372307933094018,-0.0193793422648092,0.00274004709607348,0.0183892650881148,0.0705020557877595,-0.098298528538278,not leak
636,500000,479791.193781796,471368.478486362,462945.763190927,454523.047895492,446100.332600057,437677.617304623,429254.902009188,420832.186713753,412409.471418319,403986.756122884,0.217989481845354,0.368829718436806,0.0111135217173035,0.0615839245919333,-0.0753251495421147,-0.0975906181895835,0.0195519715046581,-0.10331351772104,-0.0142113636910118,-0.0402179392342915,0.104400654937851,leak
637,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0225892255244611,-0.0581397123799874,-0.0240304544046756,-0.040395278556713,0.0294037263127342,-0.0404628065348384,-0.0148744585785629,-0.0747014839202277,0.0622061303096064,0.0525085590009096,-0.0807522625580136,not leak
638,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0250667543665378,0.011045205382023,0.0182693500444263,-0.0596278518871583,-0.00862762058076708,-0.0298217920576248,0.047898749964771,-0.0136429465435579,-0.0135337095289944,-0.101480358478048,0.0378432909500793,not leak
639,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,410610.942604798,402188.227309363,-0.0294174679146287,0.0222064682289296,0.0468549417628417,0.0806527931681103,0.0529044230648945,-0.02794098443971,0.0456231976618855,-0.008539152065264,-0.0685841211274613,0.403490123624226,0.108130741952866,leak
640,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,438525.811832505,430103.096537071,421680.381241636,413257.665946201,404834.950650767,-0.0674800569772009,0.0217349642949331,-0.0566353828862946,0.0469884293254563,0.0300322177733727,0.0358535666467212,0.440304190256098,0.0159254973438077,0.00549943418367566,0.0626955596966634,0.104944200412038,leak
641,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,444449.742061912,436027.026766477,427604.311471042,419181.596175608,410758.880880173,402336.165584738,-0.0468813232173737,-0.0291947014428268,0.0192457544225519,-0.00446893402538283,-0.0942617532098003,0.442818041351441,0.17409007033587,0.0680186192790095,-0.00359471703649671,0.144341907748789,0.0295989061481285,leak
642,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0385902030647216,-0.0435653984905517,-0.00567312840453392,0.00392663930505888,0.13734311634215,-0.0832484737457386,0.00783729343661196,0.0094685236167838,-0.0733045914954616,0.00213640837726891,-0.0660691187579682,not leak
